PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
RH2M,2004,9.5,75,73.33,75.14,78.76,78.83,82.51,82.98,84.08,84.37,85.42,81.41,77.24,68.85,79.41
RH2M,2004,9.5,75.625,73.31,74.99,79.6,79.33,83.11,83.81,85.91,85.89,86.12,81.55,76.54,68.09,79.86
RH2M,2004,9.5,76.25,67.88,64.52,69.06,75.73,84.73,85.54,87.7,87.41,86.26,81.9,75.01,66.84,77.76
RH2M,2004,9.5,76.875,72.4,60.73,60.4,72.97,89.85,91.22,91.48,90.59,90.15,89.57,86.71,81.64,81.55
RH2M,2004,9.5,77.5,73.3,57.54,50.62,66.56,87.58,88.17,87.68,85.44,88.69,90.22,90.5,86.24,79.45
RH2M,2005,10,75,74.52,73.24,77.28,81.14,78.19,82.77,85.72,82.59,84.84,81.66,80.89,74.1,79.77
RH2M,2005,10,75.625,73.72,72.92,77.74,81.58,78.66,83.7,87.62,85.06,86.53,82.52,80.65,74.26,80.45
RH2M,2005,10,76.25,67.51,65.65,67.61,82.43,80.51,88.03,91.21,89.03,89.51,86.66,83.88,77.8,80.89
RH2M,2005,10,76.875,76.62,65.03,67.21,84.52,83,91.23,93.33,91.22,91.63,90.8,90.43,86.67,84.41
RH2M,2005,10,77.5,78.29,63.75,62.43,76.86,71.94,81.1,83.03,79.52,82.71,85.6,90.27,88.05,78.71
RH2M,2005,10.5,75,74.27,73.63,77.59,80.97,78.26,82.47,86.05,83.33,85,81.74,79.92,73.79,79.78
RH2M,2005,10.5,75.625,71.66,70.2,74.95,80.91,78.27,83.78,88.2,86.57,87.03,83.5,80.14,74.46,80.02
RH2M,2005,10.5,76.25,65.87,59.94,63.13,80.23,78.11,88.52,92,90.26,90.45,88.59,85.15,80.4,80.32
RH2M,2005,10.5,76.875,72.03,58.49,60.8,78.3,76.9,87.99,91.32,89.44,90.19,89.69,89.44,86.14,81.02
RH2M,2005,10.5,77.5,73.52,59.23,56.76,69.64,65.62,74.98,77.93,74.44,76.89,81.93,88.39,86.56,73.9
RH2M,2005,11,75,74.31,73.68,77.84,80.92,78.26,82.3,86.93,84.72,85.43,82.03,78.98,72.9,79.89
RH2M,2005,11,75.625,68.03,65.2,70.09,79.75,77.25,84.98,89.59,88.29,88.08,85.19,79.92,74.28,79.29
RH2M,2005,11,76.25,65.43,56.49,61.08,77.15,76.19,88.84,92.57,90.84,91.05,90.07,86.23,82.05,79.96
RH2M,2005,11,76.875,69.35,54.28,56.9,72.77,71.18,83.93,87.17,84.7,86.22,88.14,88.4,85.83,77.54
RH2M,2005,11,77.5,68.23,52.91,51.5,65.73,61.19,69.03,70.93,66.94,71.09,80.72,86.87,85.09,69.28
RH2M,2005,11.5,75,73.66,72,76.46,80.53,78.21,83.13,87.69,86.58,86.36,82.92,78.06,71.93,79.83
RH2M,2005,11.5,75.625,66.82,61.22,65.54,77.87,76.21,87.17,91.36,90.01,89.54,87.71,81.94,76.48,79.42
RH2M,2005,11.5,76.25,66.21,54.34,57.91,73.43,73.5,88.82,92.64,91.13,91.43,91.13,87.55,84.34,79.51
RH2M,2005,11.5,76.875,66.69,51.06,54.6,68.36,68,81.46,84.52,81.85,83.76,88.08,87.76,85.68,75.29
RH2M,2005,11.5,77.5,66.91,50.59,50.66,65.57,61.53,67.89,69.22,65.75,71.9,83.77,87.12,85.33,68.96
RH2M,2005,12,75,71.66,68.1,72.52,79.42,78.04,85.34,88.95,88.74,87.98,84.83,77.65,72.66,79.72
RH2M,2005,12,75.625,67.54,58.02,61.38,75.48,75.93,89.73,93.38,91.68,91.09,90.44,85.23,80.78,80.18
RH2M,2005,12,76.25,64.66,49.9,50.95,68.8,68.83,87.15,91.5,90.66,90.81,90.71,87.69,84.78,77.36
RH2M,2005,12,76.875,60.18,45.71,47.59,64.12,64.97,80.07,83.81,82.52,84.53,88.23,86.85,84.5,72.91
RH2M,2005,12,77.5,67.01,50.77,49.1,66.06,64.8,73.1,75.48,74.31,79.69,87.55,87.28,85.68,71.86
RH2M,2005,12.5,75,67.74,62.75,66.68,76.73,75.83,87.2,90.63,90.35,89.57,86.73,77.73,74.1,78.93
RH2M,2005,12.5,75.625,66.49,54.13,56.23,72.34,74.1,90.97,94.6,92.89,92.15,91.76,86.29,82.47,79.68
RH2M,2005,12.5,76.25,62.04,46.39,45.69,65.88,65.61,84.84,89.74,89.71,89.77,89.8,86.72,83.13,75.1
RH2M,2005,12.5,76.875,56.06,43.32,41.28,61.77,62.13,79.3,82.55,83.18,85.85,87.92,86.14,83.07,71.2
RH2M,2005,12.5,77.5,66.05,48.49,45.2,63.95,64.09,77.37,79.79,80.41,84.86,88.1,86.65,85.03,72.63
RH2M,2005,8.5,75,75.01,72.62,76.7,80.84,77.69,82.91,86.78,81.41,85.44,82.65,82.06,75.81,80.02
RH2M,2005,8.5,75.625,73.66,72.02,76.5,81.31,78.08,84.22,87.99,81.89,86.67,82.95,81.95,76.34,80.33
RH2M,2005,8.5,76.25,71.67,71.18,75.55,81.86,79.03,85.13,89.64,84.11,87.14,83.59,82.38,76.63,80.7
RH2M,2005,8.5,76.875,69.67,62.55,66.35,81.97,80.27,88.58,91.26,87.97,89.34,87.29,85.5,83.9,81.32
RH2M,2005,8.5,77.5,75.03,63.02,62.98,84.9,83.3,89.86,90.27,87.93,88.9,88.55,90.06,88.86,82.91
RH2M,2005,9,75,74.69,72.6,76.94,81.19,77.87,82.97,86.96,81.83,85.08,82.23,81.92,75.32,80
RH2M,2005,9,75.625,73.75,72.5,77.15,81.43,78.4,84.68,88.82,82.93,86.73,82.62,81.65,75.53,80.55
RH2M,2005,9,76.25,69.89,68.11,72.42,81.72,79.55,86.06,90.19,85.71,87.81,83.82,82.25,76.01,80.35
RH2M,2005,9,76.875,71.57,62.22,64.29,85.78,84.16,90.64,92.1,89.54,90.46,89.35,88.72,86.3,83.03
RH2M,2005,9,77.5,76.21,62.13,58.77,85.18,83.33,89.33,89.42,87.16,88.57,88.95,90.2,88.39,82.4
RH2M,2005,9.5,75,74.6,72.69,77.14,81.29,78.06,83,86.4,82.22,84.67,81.76,81.44,74.45,79.84
RH2M,2005,9.5,75.625,74.13,72.93,77.76,81.55,78.72,84.47,88.45,84.05,86.48,82.44,81.08,74.68,80.59
RH2M,2005,9.5,76.25,67.78,66.65,69.08,80.72,79.41,86.14,89.71,86.59,87.67,83.63,81.38,73.91,79.44
RH2M,2005,9.5,76.875,74.72,63.62,65.15,86.31,84.04,90.88,92.66,90.12,90.71,89.68,89.49,86.03,83.72
RH2M,2005,9.5,77.5,76.91,63.08,60.19,83.56,78.94,87.39,87.79,84.6,86.82,88.41,90.66,88.1,81.46
RH2M,2006,10,75,72.38,69.02,78.37,79.1,81.42,83.27,83.83,85.09,84.61,83.4,81.53,68.81,79.29
RH2M,2006,10,75.625,70.46,67.59,78.91,80.18,82.05,84.15,86.25,86.48,85.15,83.75,80.85,67.59,79.51
RH2M,2006,10,76.25,66.98,55.81,72.54,74.02,81.85,87.45,90.3,89.1,88.83,86.9,83.64,70.13,79.1
RH2M,2006,10,76.875,80.22,62.39,71.9,71.17,81.57,89.99,92.76,91.53,91.94,91.3,90.05,82.66,83.26
RH2M,2006,10,77.5,83.95,69.2,69.74,61.42,68.58,77.42,80.66,80.47,85.13,87.8,91.86,87.81,78.74
RH2M,2006,10.5,75,71.21,69.01,77.97,79.41,82.01,83.62,83.76,85.27,84.82,83,80.37,68.66,79.14
RH2M,2006,10.5,75.625,68.96,65.04,76.69,78.28,82.37,84.73,86.9,87.34,86.23,83.74,80.7,69.84,79.32
RH2M,2006,10.5,76.25,68.13,52.91,68.33,69.76,81.98,88.74,91.19,90.44,90.42,88.42,85.83,75.52,79.47
RH2M,2006,10.5,76.875,77.97,59.36,66.42,64.76,78.13,88.24,90.96,89.99,90.62,90.28,90,82.5,80.92
RH2M,2006,10.5,77.5,81.46,66.2,64.81,55.13,64.88,73.34,76.39,75.07,78.26,81.89,89.04,81.39,74.05
RH2M,2006,11,75,70.94,69.22,77.62,79.65,82.52,84,84.28,85.41,85.36,82.59,78.75,66.27,78.93
RH2M,2006,11,75.625,67.08,60.03,72.33,74.84,82.62,86.02,88.07,88.29,87.93,83.87,80.25,69.44,78.51
RH2M,2006,11,76.25,69.7,52.99,65.87,67.82,81.49,89.64,91.83,91.04,91.36,89.56,87.52,78.27,79.93
RH2M,2006,11,76.875,77.45,59.21,63.91,59.93,73.89,84.3,87.08,85.56,87.76,88.43,90.23,81.77,78.43
RH2M,2006,11,77.5,79.07,62.46,61.56,49.78,61.62,69.02,68.11,67.52,73.06,77.39,86.73,75.82,69.4
RH2M,2006,11.5,75,69.98,67.81,75.97,78.34,82.63,84.57,85.2,85.83,86.33,82.42,78.08,64.89,78.56
RH2M,2006,11.5,75.625,66.97,56.79,68.14,71.11,82.08,87.92,89.66,89.52,89.58,85.84,82.59,71.06,78.57
RH2M,2006,11.5,76.25,72.15,54.07,63.25,64.6,79.6,90.21,92.23,91.34,91.65,90.35,89.09,79.66,80.02
RH2M,2006,11.5,76.875,76.31,57.83,62.77,56.39,71.83,81.74,83.95,81.8,85.19,86.34,89.51,78.61,76.15
RH2M,2006,11.5,77.5,78.87,61.03,62.44,49.9,61.56,67.95,64.79,65.07,72.62,77.37,86.58,74.91,68.65
RH2M,2006,12,75,67.98,64.09,72.39,75.04,82.25,86.01,86.63,87.05,87.89,83.4,79.3,66.86,78.32
RH2M,2006,12,75.625,68.71,55.27,64.49,67.29,80.54,90.14,91.54,91.12,90.96,89,87.1,76.3,79.52
RH2M,2006,12,76.25,73.29,52.47,58.18,57.9,75.55,89.04,91.3,90.55,90.46,89.45,88.95,79.06,78.19
RH2M,2006,12,76.875,73.69,52.99,57.86,50.55,70.21,80.89,82.2,80.1,82.72,82.75,85.9,72.64,72.85
RH2M,2006,12,77.5,79.18,61.59,63.49,51.22,65.15,72.67,71.05,70.2,75.03,78.42,85.49,74.11,70.7
RH2M,2006,12.5,75,65.41,58.77,67.26,69.85,80.37,87.83,88.21,88.46,89.11,85.11,81.52,69.63,77.73
RH2M,2006,12.5,75.625,69.19,52.43,60.86,62.45,77.88,91.51,93,92.27,91.73,90.1,88.68,78.78,79.24
RH2M,2006,12.5,76.25,71.92,51.08,55.24,53.21,71.82,86.4,89.18,88.64,88.5,87.39,87.31,76.55,75.77
RH2M,2006,12.5,76.875,72.78,51.83,54.78,46.57,68.08,79.55,80.41,78.67,80,78.71,81.1,67.48,70.13
RH2M,2006,12.5,77.5,77.97,61.46,62.23,48.42,66.21,76.68,75.51,73.69,76.24,77.09,81.89,71.92,70.85
RH2M,2006,8.5,75,74.77,71.26,79.36,78.64,80.23,83.1,84.03,84.88,85.22,83.46,82.68,70.65,79.9
RH2M,2006,8.5,75.625,73.56,70.2,79.52,79.39,80.95,83.71,85.69,85.4,85.43,83.38,82.1,70.09,80
RH2M,2006,8.5,76.25,72.5,68.71,79.44,80.24,82.08,85.02,89.4,86.6,85.81,83.46,81.77,71.35,80.6
RH2M,2006,8.5,76.875,79.97,66.91,72.08,74.79,81.51,86.97,91.31,88.58,88.74,86.72,86.37,82.97,82.35
RH2M,2006,8.5,77.5,85.99,72.99,71.42,66.37,79.47,86.58,89.38,87.56,88.87,90.08,92.46,88.4,83.38
RH2M,2006,9,75,73.87,70.34,78.93,78.51,80.6,83.23,84.21,85.06,85.05,83.59,82.34,68.66,79.58
RH2M,2006,9,75.625,71.96,68.93,79.15,79.71,81.11,84.12,86,85.91,85.41,83.89,81.26,67.25,79.61
RH2M,2006,9,76.25,70.31,64.79,76.32,78.2,81.23,85.42,88.99,87.4,86.31,84.07,80.87,69.1,79.5
RH2M,2006,9,76.875,81.42,65.01,71.52,73.18,81.35,88.81,91.67,90.27,90.77,89.77,89.62,82.93,83.15
RH2M,2006,9,77.5,85.75,71.81,70.46,64.41,77.1,85.96,88.06,87.52,89.44,90.43,92.91,88.16,82.75
RH2M,2006,9.5,75,73.64,69.34,78.75,78.82,80.94,83.02,84.1,84.91,84.7,83.63,82.12,67.89,79.37
RH2M,2006,9.5,75.625,71.92,68.21,79.18,80.14,81.5,84.22,86.15,86.12,85.11,84.15,81.35,66.04,79.57
RH2M,2006,9.5,76.25,67.28,59.11,73.33,75.5,80.04,85.22,88.43,86.88,86.43,84.14,80.27,65.54,77.79
RH2M,2006,9.5,76.875,80.82,62.56,71.43,71.04,80.76,89.05,91.96,90.62,91.25,90.15,89.5,81.52,82.69
RH2M,2006,9.5,77.5,84.79,69.65,70.73,63.61,73.82,83.61,85.55,85.51,89.05,89.99,92.6,87.41,81.45
RH2M,2007,10,75,68.82,74.95,77.05,79.1,79.84,83.63,83.92,85.26,84.75,81.97,73.57,72,78.75
RH2M,2007,10,75.625,67.72,74.31,77.73,79.66,80,84.46,85.64,86.4,85.01,82.46,73.9,70.49,79
RH2M,2007,10,76.25,61.25,60.2,64.43,75.37,81.61,87.96,90.36,89.75,89.06,86.73,77.13,70.97,78
RH2M,2007,10,76.875,74.42,64.15,59.48,71.16,81.67,89.54,93.54,92.66,92.68,91.43,84.29,83.45,81.65
RH2M,2007,10,77.5,79.34,66.27,50.73,62.96,67.93,75.09,80.98,81.06,83.75,84.81,81.97,83.41,74.92
RH2M,2007,10.5,75,68.99,74.61,76.86,78.77,79.53,83.93,84.22,85.55,84.83,81.52,72.79,71.45,78.6
RH2M,2007,10.5,75.625,66.78,71.39,75.01,78.04,79.98,85.31,86.95,87.45,86.02,82.73,73.58,70.98,78.72
RH2M,2007,10.5,76.25,62.29,57.8,60.84,72.45,81.45,89.16,91.99,91.08,90.8,88.29,79.12,74.78,78.46
RH2M,2007,10.5,76.875,71.39,58.34,52.47,66.52,79.07,87.08,92.07,91.78,91.95,90.06,83.07,82.92,79.03
RH2M,2007,10.5,77.5,72.37,59.16,44.92,56.06,65.38,71.8,77.61,76.72,78.34,79.81,78.11,80.63,70.15
RH2M,2007,11,75,69.94,73.86,76.62,78.62,79.3,84.26,84.9,85.99,85.2,81.54,71.77,70.25,78.54
RH2M,2007,11,75.625,65.04,66.24,70.38,76.05,80.48,86.79,88.8,88.78,87.76,83.89,73.78,70.14,78.24
RH2M,2007,11,76.25,64.36,58.93,59.54,70.41,81.68,90.23,93.05,92.01,91.75,89.33,80.64,77.43,79.23
RH2M,2007,11,76.875,69.31,56.66,47.31,62.16,75.31,84.01,89.59,89.63,90.12,88.06,81.9,82,76.46
RH2M,2007,11,77.5,66.3,52.55,40.35,51.7,62.04,67.76,73.65,72.83,73.87,76.26,76.2,78.19,66.07
RH2M,2007,11.5,75,70.41,72.58,75.02,78.14,79.26,84.95,86.21,86.89,86.02,82.09,70.89,69.13,78.5
RH2M,2007,11.5,75.625,65.5,64.01,66.59,73.94,81.33,88.87,91,90.42,89.66,86.1,76.29,71.57,78.86
RH2M,2007,11.5,76.25,66.44,60.89,56.99,66.98,81.56,90.87,93.55,92.59,92.3,89.79,82.19,79.75,79.61
RH2M,2007,11.5,76.875,66.18,55.49,45.18,58.67,73.04,82.32,87.52,87.96,88.55,86.76,80.95,80.45,74.54
RH2M,2007,11.5,77.5,64.88,51.3,40.32,52.2,61.71,67.06,71.95,73.37,75.5,77.53,78.4,78.55,66.16
RH2M,2007,12,75,69.39,70.56,71.71,76.76,79.51,86.44,88.18,88.38,87.58,83.62,71.73,69.64,78.67
RH2M,2007,12,75.625,67.37,64.31,63.48,70.89,81.6,90.95,93.23,92.4,91.5,88.63,80.42,76.06,80.16
RH2M,2007,12,76.25,65.54,57.59,51.04,60.93,78.39,89.25,92.89,92.29,91.87,88.73,82.5,81.02,77.8
RH2M,2007,12,76.875,58.95,48.53,40.05,54.74,71.42,80.73,85.57,86.82,87.44,85.75,80.23,78.8,71.73
RH2M,2007,12,77.5,63.3,51.56,40.67,54.18,66.37,71.91,75.56,79.44,82.57,82.47,81.13,80.38,69.24
RH2M,2007,12.5,75,67.21,66.83,67.23,73.67,78.94,87.73,89.83,89.81,89.17,85.46,74.09,70.87,78.47
RH2M,2007,12.5,75.625,66.86,63.13,60.25,66.78,80.21,91.61,94.43,93.72,92.89,89.74,82.4,78.44,80.14
RH2M,2007,12.5,76.25,62.11,53.02,46.71,56.91,74.45,86.27,91.17,91.26,90.82,87.5,81.83,80.45,75.35
RH2M,2007,12.5,76.875,53.47,44.68,36.22,52.17,69.86,78.77,83.59,85.53,86.95,85.26,80.52,79.01,69.82
RH2M,2007,12.5,77.5,59.31,50.02,39.94,53.31,68.28,74.53,79.28,83.66,86.04,85.22,81.11,81.35,70.3
RH2M,2007,8.5,75,70.88,72.29,77.42,78.21,81.26,82.82,84.06,84.3,84.72,81.42,76.04,74.3,79.02
RH2M,2007,8.5,75.625,69.74,71.97,77.53,78.99,80.93,83.38,85.08,84.78,84.87,81.93,75.9,73.35,79.08
RH2M,2007,8.5,76.25,69.57,72.1,76.73,79.73,81.17,84.61,86.85,86.07,85.33,82.65,76.02,73.15,79.54
RH2M,2007,8.5,76.875,75.74,67.39,64.38,75.46,80.54,87.76,90.87,90.04,89.19,86.61,80.96,81.33,80.94
RH2M,2007,8.5,77.5,80.42,67.48,57.07,73.13,78.06,86.03,90.25,89.4,89.41,88.36,85.68,84.26,80.87
RH2M,2007,9,75,70.33,72.52,77.27,78.66,80.81,83.1,83.82,84.49,84.85,82.11,75.45,73.21,78.92
RH2M,2007,9,75.625,68.99,71.82,77.64,79.39,80.86,83.81,84.96,85.46,84.88,82.88,75.37,72.11,79.05
RH2M,2007,9,76.25,66.36,67.24,72.43,78.13,80.9,85.45,87.35,87.47,85.83,83.58,75.6,71.54,78.55
RH2M,2007,9,76.875,72.75,63.35,57.66,75.18,81.97,89.45,92.52,91.36,91.15,89.58,83.55,83.12,81.07
RH2M,2007,9,77.5,79.91,64.96,50.85,70.26,76.9,85.17,89.71,88.96,89.71,89.08,84.92,85.37,79.74
RH2M,2007,9.5,75,69.62,74.14,77.1,79.05,80.32,83.36,83.88,84.91,84.78,82.33,74.32,72.14,78.85
RH2M,2007,9.5,75.625,68.63,73.59,77.79,79.71,80.43,84.18,85.2,86.06,84.89,82.99,74.85,70.74,79.11
RH2M,2007,9.5,76.25,62.25,62.15,66.87,75.61,79.98,85.66,87.74,87.72,86.24,83.69,74.32,68.24,76.78
RH2M,2007,9.5,76.875,72.86,62.63,56.2,72.54,81.13,89.25,93,91.73,91.72,90.42,83.55,82.64,80.75
RH2M,2007,9.5,77.5,79.52,65.62,49.99,67.63,73.11,81.25,86.97,86.43,88.33,88.57,83.87,84.11,78.03
RH2M,2008,10,75,71.28,78.43,76.74,80.57,80.18,81.74,84.94,84.82,80.9,78.68,75.5,71.76,78.79
RH2M,2008,10,75.625,69.81,77.81,76.26,81.2,80.54,82.38,86.55,86.46,81.13,78.95,75.32,70.27,78.88
RH2M,2008,10,76.25,64.76,64.94,73.3,82.35,82.96,87.07,90.15,89.54,85.68,82.35,77.82,68.41,79.14
RH2M,2008,10,76.875,74.79,66.91,76.38,81.96,84.56,90.08,91.09,91.24,90.23,88.16,85.47,81.99,83.63
RH2M,2008,10,77.5,73.74,67,74.11,71.82,70.17,76.1,76.24,78,80.07,80.2,79.7,84.16,75.98
RH2M,2008,10.5,75,71.18,77.93,76.04,80.4,80.29,81.64,85.28,85.48,80.86,78.62,74.35,71.02,78.59
RH2M,2008,10.5,75.625,68.72,73.94,74.15,80.71,80.89,83.4,87.74,87.6,82.21,79.3,74.26,69.36,78.53
RH2M,2008,10.5,76.25,64.92,60.98,70.98,80.56,82.74,88.55,91.25,90.68,87.98,83.93,78.96,70.63,79.4
RH2M,2008,10.5,76.875,73.56,63.27,71.69,76.32,80.86,87.04,88.58,89.21,89.67,85.41,81.51,80.17,80.67
RH2M,2008,10.5,77.5,73.69,65.41,69.76,65.82,67.07,71.35,72.96,75.04,75.94,76.25,76.22,83.25,72.77
RH2M,2008,11,75,71.16,77.48,76.25,80.08,80.5,81.74,85.93,86.26,80.65,78.18,73.12,69.83,78.43
RH2M,2008,11,75.625,65.73,68.64,72.11,79.79,81.67,85.04,89.22,88.93,84.01,79.75,73.9,67.86,78.08
RH2M,2008,11,76.25,65.11,61.31,69.51,78.11,82.5,89.4,91.69,91.18,89.46,85.32,80.69,73.47,79.86
RH2M,2008,11,76.875,72.03,63.38,68.54,71.34,76.18,83.15,84,85.08,86.62,82.59,79.32,79.43,77.69
RH2M,2008,11,77.5,71.97,63.47,65.28,61.39,62.58,65.85,67.8,71.75,72.07,74.19,74.61,81.38,69.4
RH2M,2008,11.5,75,70.03,75.91,76.35,79.49,80.48,82.57,86.78,87.2,81.2,77.8,72.16,68.88,78.24
RH2M,2008,11.5,75.625,64.17,65.68,71.3,78.71,81.6,87.29,90.86,90.18,86.28,81.96,76.61,69.64,78.72
RH2M,2008,11.5,76.25,66.53,63.04,68.08,74.82,80.72,89.6,91.79,91.12,90.49,86.62,82.64,76.89,80.24
RH2M,2008,11.5,76.875,69.46,64.08,65.77,67.28,72.29,80.73,81.78,83.11,84.38,81.42,78.91,78.47,75.68
RH2M,2008,11.5,77.5,71.19,64,63.7,60.1,60.48,64.77,67.3,72.52,73.66,76.54,76.53,80.89,69.34
RH2M,2008,12,75,67.53,72.34,75.03,78.49,80.26,84.46,88.02,88.49,83.42,78.64,72.86,69.5,78.27
RH2M,2008,12,75.625,64.72,64.18,70.26,77.43,80.09,89.63,92.62,91.43,88.93,85.43,80.88,74.75,80.07
RH2M,2008,12,76.25,66.99,60.77,64.43,70.54,75.79,87.75,90.72,90.09,90.13,86.19,82.2,78.74,78.75
RH2M,2008,12,76.875,66.05,59.22,61.64,63.13,67.83,78.94,81.94,83.71,84.63,81.63,78.78,76.46,73.71
RH2M,2008,12,77.5,71.19,64.91,63.4,59.86,61.89,69.97,73.9,78.86,81.03,81.3,80.06,81.43,72.35
RH2M,2008,12.5,75,64.33,67.29,72.5,76.83,78.91,86.25,89.25,89.58,85.73,79.88,74.24,70.09,77.93
RH2M,2008,12.5,75.625,64.94,61.96,67.83,75.12,77.62,90.59,93.7,92.33,90.57,86.7,81.91,76.72,80.05
RH2M,2008,12.5,76.25,66.06,59.3,61.62,67.43,70.57,84.82,88.58,88.62,88.66,84.86,80.87,77.99,76.67
RH2M,2008,12.5,76.875,65.67,56.45,59.17,59.49,63.38,77.45,81.22,83.59,85.17,82.79,80.1,76.37,72.63
RH2M,2008,12.5,77.5,70.74,64.39,60.63,56.29,60.43,73.74,78.25,83.05,84.46,82.92,81.32,81.31,73.17
RH2M,2008,8.5,75,72.43,78.74,78.86,81.24,80.44,82.57,84.25,83.68,81.44,79.09,76.6,73.79,79.42
RH2M,2008,8.5,75.625,71.44,77.61,78.34,81.33,80.89,82.98,85.34,84.64,81.4,79.53,76.45,72.55,79.37
RH2M,2008,8.5,76.25,70.8,75.25,77.64,81.18,81.63,83.85,87.09,86.56,81.71,80.31,76.72,71.8,79.55
RH2M,2008,8.5,76.875,71.65,66.39,76.22,83.81,84.11,87.02,88.79,88.69,86.15,84.01,81.26,80.74,81.62
RH2M,2008,8.5,77.5,72.21,64.67,79.2,85.67,83.66,85.2,84.58,84.54,86.14,83.72,85.55,86.31,81.84
RH2M,2008,9,75,71.75,78.41,78.25,80.92,80.54,82.19,84.23,83.79,81.06,78.8,76.33,73.22,79.12
RH2M,2008,9,75.625,70.72,77.87,77.96,81.29,81.02,82.73,85.41,85.26,81.15,79.27,76.53,71.48,79.22
RH2M,2008,9,76.25,68.15,71.91,75.14,81.31,81.94,84.28,87.49,87.37,82.27,80.2,76.39,70.77,78.95
RH2M,2008,9,76.875,70.66,65.45,77.19,86.01,85.71,88.77,89.85,90.19,88.61,87.49,85.11,82.64,83.19
RH2M,2008,9,77.5,72.72,63.3,77.35,84.41,81.73,84.82,83.8,84.95,87.14,84.78,84.93,86.48,81.42
RH2M,2008,9.5,75,71.17,78.45,77.35,80.51,80.27,81.87,84.65,84.23,81.03,78.81,76.28,72.38,78.91
RH2M,2008,9.5,75.625,70.23,78.47,77.28,81.16,80.75,82.4,85.93,85.85,81.33,79.18,76.42,71.4,79.19
RH2M,2008,9.5,76.25,65.04,67.75,72.95,80.7,81.54,84.49,87.75,87.43,82.67,79.37,74.91,68.08,77.75
RH2M,2008,9.5,76.875,72.48,65.7,77.36,84.48,84.7,89.38,90.09,90.47,89.09,87.62,85.65,81.86,83.29
RH2M,2008,9.5,77.5,72.15,65.17,76.51,78.89,75.89,81.59,80.23,82.28,85.07,83.68,83.07,84.14,79.1
RH2M,2009,10,75,69.08,76.34,78.19,78.88,80.71,82.53,85.25,83.18,84.38,78.55,76.74,75.31,79.1
RH2M,2009,10,75.625,68.79,75.62,78.74,79.7,81.37,82.84,86.78,84.52,84.99,79.53,76.7,73.97,79.48
RH2M,2009,10,76.25,60.46,59.42,68.61,76.79,84.05,87.14,90.11,88.2,88.2,82.39,80.59,74.65,78.49
RH2M,2009,10,76.875,70.03,59.19,65.18,73.23,85.12,90.31,92.65,91.07,91.11,86.83,88.83,84.88,81.67
RH2M,2009,10,77.5,74.55,58.01,52.83,57.52,67.05,74.48,75.93,76.1,76.59,72.32,87.19,84.44,71.5
RH2M,2009,10.5,75,68.74,76.19,78.24,79.16,80.81,81.99,85.46,83.65,84.74,78.88,76.26,74.13,79.03
RH2M,2009,10.5,75.625,66.77,72.17,76.38,78.6,81.56,83.14,87.89,86.1,86.32,80.15,77.14,73.71,79.19
RH2M,2009,10.5,76.25,59.66,54.99,64.53,73.85,83.57,87.98,91.5,89.93,89.82,84.19,83.12,77.01,78.48
RH2M,2009,10.5,76.875,68.5,53.63,57.47,67.73,82.06,87.11,90.56,89.75,89.8,83.26,87.46,81.91,78.42
RH2M,2009,10.5,77.5,73.65,57.01,47.36,53.43,67.32,70.96,73.93,72.98,74.01,67.28,84.25,81.22,68.69
RH2M,2009,11,75,68.34,76.33,78.58,79.32,80.91,81.65,85.88,84.51,85.42,79.02,75.98,72.7,79.06
RH2M,2009,11,75.625,62.69,66.88,72.5,76.19,81.89,84.31,89.22,87.98,88.04,81.4,78,73.53,78.61
RH2M,2009,11,76.25,61.16,54.95,62.14,70.76,82.42,88.44,92.32,91.07,90.91,85.57,85.41,79.7,78.88
RH2M,2009,11,76.875,69.05,51.81,50.87,60.87,77.04,82.28,86.89,86.82,86.37,78.87,86.47,80.21,74.94
RH2M,2009,11,77.5,70.84,54.38,43.4,49.33,64.34,66.35,68.61,68.56,70.44,64.08,82.14,77,65.02
RH2M,2009,11.5,75,67.83,75.64,77.56,78.71,80.8,82,86.71,85.89,86.28,79.27,76.35,72.55,79.14
RH2M,2009,11.5,75.625,61.58,63.49,68.74,73.45,81.48,86.3,90.75,89.87,89.68,83.51,81.17,76.71,78.98
RH2M,2009,11.5,76.25,63.37,54.7,58.65,65.73,80.21,88.68,92.5,91.62,91.6,86.26,87.26,82.68,78.75
RH2M,2009,11.5,76.875,68.35,51.14,47.07,54.89,73.2,79.69,84.21,84.35,84.2,76.67,85.02,78.45,72.4
RH2M,2009,11.5,77.5,69.96,53.27,43.01,47.87,61.64,65.94,65.94,68.19,70.7,66.63,82.48,75.94,64.36
RH2M,2009,12,75,66.79,72.32,74.28,76.85,80.47,83.56,88.23,87.64,87.76,80.59,78.29,74.46,79.3
RH2M,2009,12,75.625,63.31,60.89,64.9,70.37,80.3,88.63,92.61,91.72,91.49,85.72,85.77,82.05,79.92
RH2M,2009,12,76.25,63.76,49.47,52.62,58.37,75.7,87.04,91.49,91,91.39,85.27,87.11,82.97,76.52
RH2M,2009,12,76.875,64.24,46.02,42.59,49.5,69.52,79.29,82.48,82.67,84.3,76.89,82.09,74.93,69.69
